孖	mā	twins	子 39.3	6		6552	
𬘓						6553	
纩	kuàng	cotton; silk	糸 120.3	6		6554	6831
玒	hóng		玉 96.3	7		6555	
玓	dì	pearly	玉 96.3	7		6556	
玘	qǐ	court-dress jewels	玉 96.3	7		6557	
玚	chàng		玉 96.3	7		6558	
刬	chǎn	to level off; to trim; to pare down	刀 18.5	7		6559	
𫭟			土 32.4			6560	
坜	lì	a hole, pit	土 32.4	7		6561	7159
坉	tún		土 32.4	7		6562	
扽	dèn	to move, to shake	手 64.4	7		6563	
𫭢			土 32.4			6564	
坋	bèn	dust, earth; a bank of earth; to dig; to bring together	土 32.4	7		6565	
扺	zhǐ		手 64.4	7		6566	
㧑	huī	(a simplified form 撝) to wave, to assist	手 64.4	7		6567	
毐	ǎi	person of reprehensible morals; immoral; adulterer	毋 80.3	7		6568	
芰	jì	water caltrop	艸 140.4	7		6569	5332
芣	fú	medicinal plant	艸 140.4	7		6570	
苊	è	an organic compound	艸 140.4	7		6571	5825
苉	pǐ		艸 140.4	7		6572	
芘	pí		艸 140.4	7		6573	6550
芴	wù		艸 140.4	7		6574	6128
芠	wén		艸 140.4	7		6575	
𫇭			艸 140.4	8		6576	
芤	kōu		艸 140.4	7		6577	5635
杕	dì	alone	木 75.3	7		6578	
杙	yì	a tiny wooden post; peg	木 75.3	7		6579	
杄	qiān		木 75.3	7		6580	
杧	máng	mango (Mangifera indica)	木 75.3	7		6581	
杩	mà	headboard	木 75.3	7		6582	6335
尪	wāng	lame	尢 43.4	7		6583	
尨	máng	shaggy haired dog; variegated	尢 43.4	7		6584	
轪	dài		車 159.3	7		6585	7828
𫐄	yuè	cross-bar at the end of the poles of a cart		7		6586	
坒	bì	to compare; to match; to equal	土 32.4	7		6587	
芈	mǐ	bleat of sheep; surname	羊 123.1	7		6588	6208
旴	xū	dawn	日 72.3	7		6589	
旵	chǎn		日 72.3	7		6590	
呙	guō	chat, jaw, gossip, talk; mouth	口 30.4	7		6591	6323
㕮	fǔ	to chew; to masticate, to dwell on, Chinese medicine term	口 30.4	7		6592	
岍	qiān		山 46.6	7		6593	9783
𫵷			山 46.4			6594	
岠	jù		山 46.5	7		6595	
岜	bā	rock mountain	山 46.4	7		6596	6187
呇	qǐ	star	口 30.4	7		6597	
冏	jiǒng	(archaic form of 炯) light, bright	冂 13.5	7		6598	
觃	yàn	place name		7		6599	
岙	ào	island	山 46.4	7		6600	6495
伾	pī	mighty	人 9.5	7		6601	
㑇	zhòu	(a simplified form) clever; ingenious; cute; pretty	人 9.5	7		6602	
伭	xián	dark, somber; deep, profound	人 9.5	7		6603	
佖	bì		人 9.5	7		6604	
伲	nì	we (Shanghai dialect)	人 9.5	7		6605	4454
佁	yǐ		人 9.5	7		6606	
飏	yáng	soar, fly, float; scatter	風 182.9	7		6607	6116
狃	niǔ	to covet; to be accustomed	犬 94.4	7		6608	6861
闶	kāng	door	門 169.4	7		6609	4797
汧	qiān	name of a river in Shangdong; marsh; float	水 85.4	7		6610	
汫	jǐng	a pit, trap; the appearance of a small, meandering stream	水 85.4	7		6611	
𣲘	wǔ		水 85.4	7		6612	
𣲗	wéi		水 85.4	7		6613	
沄	yún	billows	水 85.4	7		6614	
沘	bǐ	name of a river	水 85.4	7		6615	
𬇙			水 85.4			6616	
汭	ruì	confluence of two streams; bend	水 85.4	7		6617	
㳇	fù		水 85.4	7		6618	
沇	yǎn	flowing and engulfing; brimming	水 85.4	7		6619	
忮	zhì	stubborn; perverse; aggressive	心 61.4	7		6620	6632
忳	tún		心 61.4	7		6621	
忺	xiān		心 61.4	7		6622	
𬣡						6623	
祃	mà	a sacrifice at the beginning of a military campaign	示 113.3	7		6624	8319
诇	xiòng	to spy; to give information; shrewd	言 149.5	7		6625	8485
邲	bì	good-looking; name of a place	邑 163.5	7		6626	7020
诎	qū	bend, stoop, crouch; to yield	言 149.5	7		6627	5378
诐	bì	argue; biased; one-sided	言 149.5	7		6628	7349
屃	xì	gigantic strength; hercules	尸 44.4	7		6629	
𫸩			弓 57.4			6630	
岊	jié	foothill	山 46.4	7		6631	
阽	diàn		阜 170.5	7		6632	6938
䢺	chū		邑 163.5	8		6633	
阼	zuò	the steps leading to the eastern door	阜 170.5	7		6634	6676
妧	wàn		女 38.4	7		6635	
妘	yún		女 38.4	7		6636	
𨚕	biàn		邑 163.5	7		6637	
纮	hóng	string; vast, expansive	糸 120.4	7		6638	6474
驲	rì	post horse, relay horse	馬 187.4	7		6639	
𫘜				7		6640	
纻	zhù	ramie; sack cloth	糸 120.4	7		6641	6378
𬘘						6642	
𫘝	jué	gallop		7		6643	
纼	zhèn	a rope for leading cattle or horse	糸 120.4	7		6644	
玤	bàng	a kind of gem inferior to jade	玉 96.4	8		6645	
玞	fū	an inferior agate	玉 96.4	8		6646	
玱	qiāng	tinkling sound tinkling of pendant gems	玉 96.4	8		6647	
玟	wén	streaks in jade; gem	玉 96.4	8		6648	6534
邽	guī	name of a county in Han dynasty	邑 163.6	8		6649	6509
邿	shī	a state in Shandong province	邑 163.6	8		6650	7390
坥	qū		土 32.5	8		6651	
坰	jiōng	wilds	土 32.5	8		6652	
坬	guà		土 32.5	8		6653	
坽	líng		土 32.5	8		6654	
弆	jǔ		廾 55.5	8		6655	
耵	dīng		耳 128.2	8		6656	6738
䢼	gōng	name of a state in old times, name of a pavilion	邑 163.6	9		6657	
𦭜	zhī		艸 140.5	9		6658	
茋	dǐ		艸 140.5	8		6659	
苧	níng	China grass, ramie (Boehmeria nivea)	艸 140.5	8		6660	7800
苾	bì	smell, fragrance, aroma	艸 140.5	8		6661	7247
苠	mín		艸 140.5	8		6662	7744
枅	jī		木 75.4	8		6663	
㭎	gāng	(simplified form of 棡) a tall tree; a large tree, (interchangeable 扛) to carry on the shoulders of two of more men	木 75.4	8		6664	9038
枘	ruì	the handle of tools	木 75.4	8		6665	6312
枍	yì		木 75.4	8		6666	
矼	gāng	stone bridge; stepping stones	石 112.3	8		6667	
矻	kū	toil, slave away; busy	石 112.3	8		6668	6540
匼	kē		匸 23.6	8		6669	
𬨂						6670	
𬀩			日 72.4			6671	
𬀪			日 72.4			6672	
旿	wǔ		日 72.4	8		6673	
昇	shēng	rise, ascent; peaceful; peace	日 72.4	8		6674	
昄	bǎn	big	日 72.4	8		6675	
昒	hū		日 72.4	8		6676	
昈	hù		日 72.4	8		6677	
咉	yāng	an echo, a sound to vomit, as an infant	口 30.5	8		6678	
咇	bié	fragrant; (Cant.) to eject	口 30.5	8		6679	
咍	hāi	laugh	口 30.5	8		6680	
岵	hù	hill	山 46.5	8		6681	5713
岽	dōng	place name in Guangxi province	山 46.5	8		6682	6272
岨	qū	uneven	山 46.5	8		6683	
岞	zuò		山 46.5	8		6684	
峂	tóng	name of place	山 46.5	8		6685	
㟃	sī	(corrupted form of 司) to have charge of; to preside over, a (governmental) department	山 46.5	8		6686	
囷	qūn	round-shaped storage bin for grain	囗 31.5	8		6687	
𬬩						6688	
钐	shān	samarium	金 167.3	8		6689	6188
钔	mén	mendelevium (Md)	金 167.3	8		6690	5938
钖	yáng	frontlet	金 167.3	8		6691	8104
牥	fāng		牛 93.4	8		6692	
佴	èr	a second, an assistant	人 9.6	8		6693	6265
垈	dài	used in place names; Japanese -nuta; Korean -dae	土 32.5	8		6694	
侁	shēn	crowd	人 9.6	8		6695	
侹	tǐng		人 9.7	8		6696	
佸	huó	meet	人 9.6	8		6697	
佺	quán	fairy	人 9.6	8		6698	
隹	zhuī	bird; KangXi radical 172	隹 172.0	8		6699	5837
㑊	yì	a kind of disease	人 9.6	8		6700	
侂	tuō	to commission, to entrust to, to depute; to request, to ask	人 9.6	8		6701	
佽	cì	aid; help	人 9.6	8		6702	
侘	chà	disappointed, forlorn	人 9.6	8		6703	
郈	hòu	place in Shandong province	邑 163.6	8		6704	8017
舠	dāo	long narrow knife-shaped boat	舟 137.2	8		6705	
郐	kuài		邑 163.6	8		6706	7228
郃	hé	county in Shanxi province	邑 163.6	8		6707	5282
攽	bān		攴 66.4	8		6708	
肭	nà	fat; seal (moon radical DKW: 14342 is different)	肉 130.4	8		6709	5867
肸	xī	spread out; smilling or laughing	肉 130.4	8		6710	9102
肷	qiǎn	area between waist and hips	肉 130.4	8		6711	5712
狉	pī	fox-cub	犬 94.5	8		6712	
狝	xiǎn	hunt; autumn hunting; to capture with a fine net	犬 94.5	8		6713	
饳	duò		食 184.5	8		6714	9646
忞	mín		心 61.4	8		6715	
於	yú	in, at, on; interjection alas!	方 70.4	8		6716	2025
炌	kài		火 86.4	8		6717	
炆	wén	(Cant.) to simmer, cook over a slow fire	火 86.4	8		6718	
泙	píng	roar	水 85.5	8		6719	
沺	tián	turbulent	水 85.5	8		6720	
泂	jiǒng	clear and deep (of water); wide	水 85.5	8		6721	
泜	zhī	a river in Hebei province	水 85.5	8		6722	
泃	jū	river in Henan	水 85.5	8		6723	
泇	jiā		水 85.5	8		6724	
怊	chāo		心 61.5	8		6725	9168
峃	xué		山 46.13	8		6726	
穸	xī	the gloom of the grave a tomb or grave; death	穴 116.3	8		6727	5943
祋	duì		示 113.4	8		6728	7964
祊	bēng	river in Shandong; space inside	示 113.4	8		6729	
𫍣				8		6730	
𬣳						6731	
𬩽			邑 163.6			6732	
鸤	shī	turtledove, cuckoo	鳥 196.3	8		6733	
弢	tāo	bow case; scabbard; sheathe	弓 57.5	8		6734	
弨	chāo	bow	弓 57.5	8		6735	
陑	ér		阜 170.6	8		6736	
𬮿			阜 170.6			6737	
陎	shū		阜 170.6	8		6738	
𬯀			阜 170.6			6739	
卺	jǐn	(nuptial) winecups	卩 26.6	8		6740	6635
乸	nǎ	(Cant.) feminine suffix	毋 80.3	8		6741	
妭	bá		女 38.5	8		6742	
姈	líng		女 38.5	8		6743	
𫰛			女 38.5			6744	
迳	jìng	pass by, approach; direct	辵 162.5	8		6745	4495
叕	zhuó	to connect	又 29.6	8		6746	
𬳵						6747	
驵	zǎng	excellent horse, noble steed	馬 187.5	8		6748	6988
𬳶						6749	
䌹	jiǒng	(simplified form of 絅) (same as 褧) a garment of one colour with no lining, a dust coat		11		6750	
驺	zōu	mounted escort; groom	馬 187.5	8		6751	5979
𫠊				8		6752	
绋	fú	large rope; rope attached to bier	糸 120.5	8		6753	6940
绐	dài	cheat, fool, pretend	糸 120.5	8		6754	6780
砉	huò		石 112.4	9		6755	5216
耔	zǐ	to hoe up the earth around plants	耒 127.3	9		6756	
㛃	jié	clean; pure; clear, usually used for names	女 38.6	9		6757	
玶	píng	name of one kind of jade	玉 96.5	9		6758	
珇	zǔ		玉 96.5	9		6759	
珅	shēn		玉 96.5	9		6760	
𬍛			玉 96.5			6761	
珋	liǔ		玉 96.5	9		6762	
玹	xuán	jadelike precious stone; jade-colored	玉 96.5	9		6763	
珌	bì	ornament	玉 96.5	9		6764	
玿	sháo		玉 96.5	9		6765	
韨	fú	a leather knee-pad worn during sacrifices	韋 178.5	9		6766	8714
垚	yáo	mound, roundish mass	土 32.6	9		6767	
垯	da		土 32.6	9		6768	
垙	guāng		土 32.6	9		6769	
垲	kǎi	high and dry place	土 32.6	9		6770	9025
埏	shān	a boundary, a limit	土 32.7	9		6771	6998
垍	jì		土 32.6	9		6772	
耇	gǒu	wrinkled face of the elderly	老 125.5	9		6773	8965
鿍	gàng	hill; long and narrow highland; used in place names	土 32.6			6774	
垎	hè		土 32.6	9		6775	
垴	nǎo	small, head shaped hill, used in place names	土 32.6	9		6776	6022
垟	yáng		土 32.6	9		6777	
垞	chá	small mound; place name; hillock	土 32.6	9		6778	
挓	zhā	to open out; to expand	手 64.6	9		6779	
垵	ǎn	cover with earth; a pit; a hole	土 32.6	9		6780	
垏	lǜ		土 32.6	9		6781	
拶	zā	press, squeeze hard; force	手 64.6	9		6782	6608
荖	lǎo	betel pepper	艸 140.6	9		6783	8291
荁	huán	celery	艸 140.6	9		6784	
荙	dá	plantago major	艸 140.6	9		6785	9900
荛	ráo	fuel, firewood; stubble; Wikstroemia japonica	艸 140.6	9		6786	5272
茈	cí	a plant yielding a red dye	艸 140.5	9		6787	7026
茽	zhòng		艸 140.6	9		6788	8626
荄	gāi	roots	艸 140.6	9		6789	7739
茺	chōng		艸 140.6	9		6790	7250
𬜬			艸 140.6			6791	
荓	píng		艸 140.8	9		6792	
茳	jiāng		艸 140.6	9		6793	
𦰡			艸 140.7	11		6794	
茛	gèn	ranunculus	艸 140.6	9		6795	6443
荭	hóng	herb	艸 140.6	9		6796	4500
㭕	qū	a board (on the back of a donkey) for carrying things; saddle	木 75.5	9		6797	
柷	chù	instrument	木 75.5	9		6798	
柃	líng		木 75.5	9		6799	7994
柊	zhōng	holly	木 75.5	9		6800	
枹	bāo	drumstick	木 75.5	9		6801	
栐	yǒng		木 75.5	9		6802	
柖	sháo		木 75.5	9		6803	
郚	wú	towns in Shandong province	邑 163.7	9		6804	
剅	lóu		刀 18.7	9		6805	
䴓	shī	general term for a group of small birds		15		6806	8751
迺	nǎi	then, thereupon, only then	辵 162.6	9		6807	7986
厖	páng	bulky; thick and large; confused	厂 27.7	9		6808	
砆	fū	1/2 pr stone	石 112.4	9		6809	
砑	yà	to grind, to calender, to polish; to roll with a stone roller	石 112.4	9		6810	6292
砄	jué		石 112.4	9		6811	
耏	nài	whiskers	而 126.3	9		6812	
奓	zhā	extravagant	大 37.6	9		6813	
䶮	yǎn			20		6814	8753
轵	zhǐ	end of axle; divergent	車 159.5	9		6815	7264
轷	hū	surname	車 159.5	9		6816	9008
轹	lì	run over something with vehicle	車 159.5	9		6817	6816
轺	yáo	small light carriage	車 159.5	9		6818	6862
昺	bǐng	bright, glorious; brilliant	日 72.5	9		6819	
𪾢	xiàn	to look at fearfully; overly cautious	目 109.4	9		6820	
昽	lóng	vague, dim; twilight	日 72.16	9		6821	
盷	tián		目 109.4	9		6822	
咡	èr	side of mouth	口 30.6	9		6823	
咺	xuǎn	majestic	口 30.6	9		6824	
昳	dié	the declining sun in the west	日 72.5	9		6825	
昣	zhěn		日 72.5	9		6826	
哒	dā	a sound made to get a horse to move forward	口 30.6	9		6827	3741
昤	líng	sunshine	日 72.5	9		6828	
昫	xù	warm	日 72.5	9		6829	
昡	xuàn	long day; extended; relaxed	日 72.5	9		6830	
咥	xì	sound of a cat; bite; laugh	口 30.6	9		6831	
昪	biàn	delighted; pleased	日 72.5	9		6832	
虷	hán	worm	虫 142.3	9		6833	
虸	zǐ		虫 142.3	9		6834	
哃	tóng		口 30.6	9		6835	
峘	huán		山 46.6	9		6836	
耑	duān	specialized; concentrated	而 126.3	9		6837	9047
峛	lǐ		山 46.6	9		6838	
𪨰			山 46.6	9		6839	
峗	wéi		山 46.6	9		6840	
峧	jiāo		山 46.6	9		6841	
帡	píng	shelter, screen, awning	巾 50.6	9		6842	
钘	xíng	ancient wine vessel	金 167.4	9		6843	7114
𫓧	fū	an ax, hatchet		9		6844	
钜	jù	steel, iron; great	金 167.4	9		6845	4606
𬬮						6846	
𬬱						6847	
𬬭						6848	
钪	kàng	scandium	金 167.4	9		6849	5440
钬	huǒ	holmium	金 167.4	9		6850	6713
钭	tǒu	a wine flagon	金 167.4	9		6851	5717
矧	shěn	much more, still more; the gums	矢 111.4	9		6852	6671
秬	jù	black millet	禾 115.5	9		6853	7426
俫	lái	to induce to come; to encourage	人 9.7	9		6854	
舁	yú		臼 134.4	9		6855	6672
俜	pīng	to trust to; send a message	人 9.7	9		6856	6137
俙	xī	to pretend, appear as if	人 9.7	9		6857	
俍	liáng		人 9.7	9		6858	
垕	hòu	used in place names	土 32.6	9		6859	
衎	kàn	to give pleasure; pleased, happy	行 144.3	9		6860	
舣	yǐ	to moor a boat to the bank	舟 137.3	9		6861	8377
弇	yǎn	cover over, hide; narrow-necked	廾 55.6	9		6862	
侴	chǒu	surname	人 9.7	9		6863	
鸧	cāng	oriole	鳥 196.4	9		6864	9205
䏡	shì	uncooked or raw meat, an organic compound; Proteose	肉 130.5	9		6865	
胠	qū	open; throw away	肉 130.5	9		6866	6997
𦙶			肉 130.5	9		6867	
胈	bá		肉 130.5	9		6868	
胩	kǎ	an organic compound	肉 130.5	9		6869	6106
胣	chǐ		肉 130.5	9		6870	
朏	fěi	light of crescent moon	月 74.5	9		6871	
飐	zhǎn	sway in wind	風 182.5	9		6872	8370
訄	qiú		言 149.2	9		6873	7110
饻	xī		食 184.6	9		6874	9647
庤	zhì	prepare	广 53.6	9		6875	
疢	chèn	aching of limbs, muscular pains	疒 104.4	9		6876	
炣	kě		火 86.5	9		6877	
炟	dá		火 86.5	9		6878	
㶲	yòng	measuring unit for thermodynamics	火 86.5	9		6879	
洭	kuāng		水 85.6	9		6880	
洘	kǎo		水 85.6	9		6881	
洓	sè		水 85.6	9		6882	
洿	wū	stagnant water; impure, filthy	水 85.6	9		6883	
㳚	xù	flowing of the water	水 85.6	9		6884	
泚	cǐ	clear; bright and brilliant; sweat	水 85.6	9		6885	
浈	zhēn	river in Guangdong province	水 85.6	9		6886	
浉	shī		水 85.10	9		6887	
洸	guāng	sparkle, glitter	水 85.6	9		6888	
洑	fú	whirlpool, undercurrent	水 85.6	9		6889	
洢	yī		水 85.6	9		6890	
洈	wéi		水 85.6	9		6891	
洚	jiàng	a flood	水 85.6	9		6892	7337
洺	míng	river in Hebei province	水 85.6	9		6893	
洨	xiáo	river in Hebei province	水 85.6	9		6894	
浐	chǎn		水 85.11	9		6895	
㳘	chōng	a fountain or spring flows downwards, sound of the flowing water	水 85.6	9		6896	
洴	píng	sound	水 85.6	9		6897	
洣	mǐ	Mi river in Hunan, tributary of Xiangjiang	水 85.6	9		6898	
恔	jiǎo	cheerful; bright, sagacious	心 61.6	9		6899	
宬	chéng	archives; surname	宀 40.7	9		6900	
窀	zhūn	to bury	穴 116.4	9		6901	5718
扂	diàn		戶 63.5	9		6902	
袆	huī	ceremonial gowns of a queen	衣 145.4	9		6903	6846
祏	shí	shrine	示 113.5	9		6904	6380
祐	yòu	divine intervention, protection	示 113.5	9		6905	4281
祕	mì	mysterious, secret, abstruse	示 113.5	9		6906	5927
叚	jiǎ	false	又 29.7	9		6907	
陧	niè	in disorder; a dangerous condition of the State	阜 170.7	9		6908	7158
陞	shēng	promote, rise, ascend	阜 170.7	9		6909	7554
娀	sōng	name of a concubine of Di Ku, father of the mythical Yao	女 38.6	9		6910	
姞	jí	concubine	女 38.6	9		6911	
姱	kuā	beautiful, handsome, elegant	女 38.6	9		6912	
姤	gòu	mate; copulate; good	女 38.6	9		6913	
姶	è		女 38.6	9		6914	
姽	guǐ	good	女 38.6	9		6915	
枲	xǐ	male nettle-hemp	木 75.5	9		6916	
绖	dié	white hempen cloth worn by mourners	糸 120.6	9		6917	6969
骃	yīn	grey horse	馬 187.6	9		6918	6951
𬘡						6919	
𬳽						6920	
𬘩						6921	
𫄧				10		6922	
彖	tuàn	a hog; a hedgehog; a porcupine	彐 58.6	9		6923	6434
骉	biāo	running; herd of horses	馬 187.6	9		6924	
恝	jiá	carefree; indifferent manner; without sorrow	心 61.6	10		6925	7163
珪	guī	a jade table conferred upon feudal princes by the emperor as a symbol of dignity and authority	玉 96.6	10		6926	
珛	xiù		玉 96.6	10		6927	
珹	chéng	type of jade; pearl	玉 96.7	10		6928	
琊	yá	a place in eastern Shandong	玉 96.7	10		6929	5112
玼	cǐ	beautiful color of gem; flaw in	玉 96.5	10		6930	
珖	guàng	carat	玉 96.6	10		6931	
𪟝			力 19.8	10		6932	
珽	tǐng	jade tablet	玉 96.7	10		6933	
珦	xiàng	a kind of jade	玉 96.6	10		6934	
珫	chōng		玉 96.6	10		6935	
珒	jīn		玉 96.6	10		6936	
𬍤			玉 96.6			6937	
珢	yín	precious stone	玉 96.6	10		6938	
珕	lì		玉 96.6	10		6939	
珝	xǔ		玉 96.6	10		6940	
𫭼			土 32.8			6941	
埗	bù	(same as 埠) a wharf, dock, jetty; a trading center, port; place name (e.g., 深水埗 in Hong Kong)	土 32.7	10		6942	
垾	hàn		土 32.7	10		6943	
垺	fū		土 32.7	10		6944	
埆	què	stony	土 32.7	10		6945	
垿	xù		土 32.7	10		6946	
埌	làng	waste	土 32.7	10		6947	
埇	yǒng	name of bridge	土 32.7	10		6948	
莰	kǎn		艸 140.7	10		6949	
茝	chǎi		艸 140.7	10		6950	7614
𬜯			艸 140.7			6951	
鄀	ruò	state in Henan province	邑 163.9	10		6952	
莶	xiān	vine	艸 140.7	10		6953	6286
莝	cuò	to chop straw fine for animals	艸 140.7	10		6954	
䓖	qióng	(simplified form of 藭) Cnidium officinale, a kind of medicinal herb	艸 140.7	13		6955	9764
莙	jūn	species of water plant	艸 140.7	10		6956	9902
栻	shì	tree	木 75.6	10		6957	
桠	yā	the forking branch of a tree	木 75.6	10		6958	4832
𬂩			木 75.6			6959	
桄	guāng	a coir-palm	木 75.6	10		6960	6990
梠	lǚ	a small beam supporting the rafters at the eaves	木 75.7	10		6961	
栴	zhān	sandalwood	木 75.6	10		6962	
梴	chān	long	木 75.7	10		6963	
栒	xún	cross bar	木 75.6	10		6964	
酎	zhòu	double-fermented wine, vintage wine	酉 164.3	10		6965	7582
酏	yǐ	millet wine	酉 164.3	10		6966	
𫠆				10		6967	
砵	bō	(Cant.) port (Eng. loan-word), 西矺 a sideboard (Eng. loan-word)	石 112.5	10		6968	
砠	jū	rocky, hilly, uneven	石 112.5	10		6969	
砫	zhù		石 112.5	10		6970	9388
砬	lá	big stone	石 112.5	10		6971	6038
硁	kēng	the sound of stones knocking together	石 112.5	10		6972	7425
恧	nǜ		心 61.6	10		6973	6784
翃	hóng	fly	羽 124.4	10		6974	7268
郪	qī	name of a stream in Sichuan province	邑 163.8	10		6975	7767
𨐈	guāng		車 159.6	10		6976	
辀	zhōu	shaft	車 159.6	10		6977	6996
辁	quán	cart wheel with no spokes	車 159.6	10		6978	8504
𬌗			牙 92.6			6979	
剕	fèi		刀 18.8	10		6980	
赀	zī	property; wealth; to count	貝 154.6	10		6981	5889
哢	lòng	syllable	口 30.7	10		6982	
晅	xuǎn	light of the sun; to dry in the sun	日 72.6	10		6983	
晊	zhì		日 72.6	10		6984	
唝	gòng		口 30.10	10		6985	
哳	zhā		口 30.7	10		6986	8303
哱	bō		口 30.7	10		6987	
冔	xǔ	cap worn during the Yin dynasty	冂 13.8	10		6988	
晔	yè	bright; radiant; thriving	日 72.6	10		6989	4441
晐	gāi		日 72.6	10		6990	
晖	huī	sunshine; light, bright, radiant	日 72.6	10		6991	3489
畖	wā		田 102.4	10		6992	
蚄	fāng		虫 142.4	10		6993	
蚆	bā		虫 142.4	10		6994	
𫑡			邑 163.8	10		6995	
帱	chóu	cover up; curtain	巾 50.7	10		6996	7770
崁	kàn	a place in Taiwan Tainan	山 46.7	10		6997	
峿	yǔ	mountain	山 46.7	10		6998	
𪨶			山 46.7	10		6999	
崄	xiǎn	high, steep, precipitous	山 46.13	10		7000	
帨	shuì	handkerchief, kerchief, shawl	巾 50.7	10		7001	
崀	làng	place name in hunan province	山 46.7	10		7002	
赆	jìn	farewell present	貝 154.6	10		7003	7105
𬬸						7004	
钷	pǒ	promethium	金 167.5	10		7005	7463
𬬻						7006	
𬬹						7007	
𬬿						7008	
𬭁						7009	
眚	shěng	disease of the eyes; crime, fault	目 109.5	10		7010	6682
甡	shēn	abundant, numerous; crowd	生 100.5	10		7011	
笫	zǐ	bed boards, sleeping mat	竹 118.5	10		7012	4923
倻	yē	phonetic used in Korean place names	人 9.9	10		7013	
倴	bèn		人 9.8	10		7014	
脩	xiū	dried meat (used as teachers payment in ancient times)	肉 130.7	10		7015	6588
倮	luǒ	bare, naked, uncovered	人 9.8	10		7016	5652
倕	chuí		人 9.8	10		7017	
倞	jìng	far	人 9.8	10		7018	
𫢸			人 9.8			7019	
倓	tán		人 9.8	10		7020	
倧	zōng		人 9.8	10		7021	
衃	pēi		血 143.4	10		7022	
虒	sī	an amphibious beast resembling a tiger with one horn; place name	虍 141.4	10		7023	7189
舭	bǐ		舟 137.4	10		7024	6512
舯	zhōng		舟 137.4	10		7025	6172
舥	pā		舟 137.4	10		7026	
瓞	dié	young melons just forming	瓜 97.5	10		7027	8020
鬯	chàng	sacrificial wine; unhindered	鬯 192.0	10		7028	5573
鸰	líng	species of lark; wagtail; Motacilla species (various)	鳥 196.5	10		7029	6781
脎	sà	an organic compound	肉 130.6	10		7030	8286
朓	tiǎo	sacrifice	月 74.6	10		7031	
胲	hǎi		肉 130.6	10		7032	7338
虓	xiāo	roar	虍 141.4	10		7033	
鱽	dāo	the mullet	魚 195.2	10		7034	8736
狴	bì	a kind of tapir; a fierce beast depicted on the door of prisons	犬 94.7	10		7035	6575
峱	náo	name of a mountain	山 46.7	10		7036	
狻	suān	a fabulous beast	犬 94.7	10		7037	4637
眢	yuān	eyes without brightness	目 109.5	10		7038	6436
𫗧	sù	a pot of cooked rice		10		7039	
勍	qíng	strong, powerful, mighty; violent	力 19.8	10		7040	
痄	zhà	scrofulous swellings and sores, mumps	疒 104.5	10		7041	7731
疰	zhù		疒 104.5	10		7042	7626
痃	xuán	indigestion; buboes, lymphatic inflammation	疒 104.5	10		7043	8942
竘	qǔ		立 117.5	10		7044	
羖	gǔ	a black ram	羊 123.4	10		7045	
羓	bā	dried meat	羊 123.4	10		7046	
桊	juàn		木 75.6	10		7047	
敉	mǐ	pacify, soothe, stabilize	攴 66.6	10		7048	6086
烠	huí		火 86.6	10		7049	
烔	tóng	heat	火 86.6	10		7050	
烶	tǐng		火 86.7	10		7051	
烻	yàn		火 86.7	10		7052	
𬊈			火 86.6			7053	
涍	xiào		水 85.7	10		7054	
浡	bó	burst forth; rise; vigorous	水 85.7	10		7055	
浭	gēng	river in Hebei province; (Cant.) a ford; to wade	水 85.7	10		7056	
浬	lǐ	nautical mile	水 85.7	10		7057	
涄	pīng		水 85.7	10		7058	
涢	yún		水 85.10	10		7059	
涐	é		水 85.7	10		7060	
浰	liàn		水 85.7	10		7061	
浟	yóu		水 85.7	10		7062	
浛	hán		水 85.7	10		7063	
浼	měi	to request; to ask a favour of; to pollute, contaminate	水 85.7	10		7064	5934
浲	féng		水 85.7	10		7065	
涘	sì		水 85.7	10		7066	
悈	jiè	to enjoin upon; urgent	心 61.7	10		7067	
悃	kǔn	sincere, genuine, honest, loyal	心 61.7	10		7068	6583
悢	liàng		心 61.7	10		7069	
𬒈			石 112.5			7070	
宧	yí	corner	宀 40.7	10		7071	
窅	yǎo	far, deep; sunken eyes; sad	穴 116.5	10		7072	8446
窊	wā	pit, vault; store in pit; (Cant.) 手窊, the arm	穴 116.5	10		7073	8322
窎	diào	deep; distant	穴 116.5	10		7074	8796
扅	yí	gate bar, bolt	戶 63.6	10		7075	
扆	yǐ	screen	戶 63.6	10		7076	
袪	qū	sleeves; cuff	衣 145.5	10		7077	6732
袗	zhěn	unlined garments; hem of garment	衣 145.5	10		7078	8386
袯	bó	raincoat	衣 145.6	10		7079	
祧	tiāo	an ancestral hall	示 113.6	10		7080	6339
隺	hú	a bird flying high ambition	隹 172.2	10		7081	8800
堲	cí	hate	土 32.9	10		7082	
疍	dàn		疋 103.5	10		7083	
𨺙	nì		阜 170.8	10		7084	
陴	pí	a parapet on a city wall	阜 170.8	10		7085	6750
烝	zhēng	rise, steam; many, numerous	火 86.6	10		7086	
砮	nǔ	arrow-tip	石 112.5	10		7087	8223
㛚	tǒng		女 38.7	10		7088	
哿	gě	excellent; to commend to be able to	口 30.7	10		7089	6050
翀	chōng	fly upward	羽 124.4	10		7090	7246
翂	fēn		羽 124.4	10		7091	7817
剟	duō	to prick; to cut blocks, to engrave	刀 18.8	10		7092	
𬳿						7093	
𫄨	chī	fine linen, fine help cloth		10		7094	
绤	xì	cloth	糸 120.7	10		7095	8618
骍	xīng	red, brown, bay; neat, harmonious	馬 187.7	10		7096	8374
